"","hr","hd","is.cover90.hr","is.cover95.hr","is.cover90.hd","is.cover95.hd","SCB90.hr","SCB95.hr","SCB90.hd","SCB95.hd"
"1",0.05,0.0484702382344525,0.1,0.15,0.275,0.525,0.284022733925161,0.313794925198795,0.257465582506584,0.284485924912618
"2",0.1,0.096940476468905,0.9,0.925,0.8,0.95,0.365878821340774,0.400762080702612,0.341771416503512,0.374595019525228
"3",0.15,0.145410714703358,0.95,0.975,1,1,0.373511620898082,0.410659590790783,0.343823050832239,0.378505860658425
"4",0.2,0.19388095293781,0.925,1,0.95,1,0.335416408504516,0.368829902373549,0.312356146318102,0.345310498541883
"5",0.25,0.2,0.925,0.975,0.925,0.975,0.307949735835106,0.339011575872598,0.294690124866707,0.32591957907778
"6",0.3,0.200829885024651,0.9,0.95,0.9,0.95,0.279581483703077,0.306637501959565,0.276012348076166,0.303133272626928
"7",0.35,0.246655455622271,0.95,0.95,0.95,0.95,0.247133160887898,0.271242433480573,0.247744038497425,0.272030363015035
