"","hr","max_width90.zhou","max_width95.zhou","max_width90.zhou.m","max_width95.zhou.m","max_width90.zhou.iso","max_width95.zhou.iso"
"1",0.05,0.608909380177317,0.658371125493779,0.608909380177317,0.658371125493779,0.608909380177312,0.658371125493775
"2",0.1,0.655534823444239,0.71192681732564,0.655534823444239,0.71192681732564,0.655534823444233,0.711926817325633
"3",0.15,0.633905096922087,0.693474522848227,0.633905096922087,0.693474522848227,0.633905096922081,0.69347452284822
"4",0.2,0.554621411886453,0.607662247649072,0.554621411886453,0.607662247649072,0.554621411886447,0.607662247649065
"5",0.25,0.488009429253797,0.535429836602762,0.488009429253798,0.535429836602762,0.488009429253792,0.535429836602756
"6",0.3,0.433623232906843,0.477950399906517,0.433623232906844,0.477950399906517,0.433623232906838,0.477950399906511
"7",0.35,0.38628650726685,0.424644268016639,0.38628650726685,0.424644268016639,0.386286507266846,0.424644268016634
